Year, Month, Day,     Extent,    Missing
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km
2010,3,5,3.329,0
2010,3,6,3.381,0
2010,3,7,3.416,0
2010,3,8,3.535,0
2010,3,9,3.594,0
2010,3,10,3.648,0
2010,3,11,3.689,0
2010,3,12,3.69,0
2010,3,13,3.715,0
2010,3,14,3.759,0
2010,3,15,3.762,0
2010,3,16,3.788,0
2010,3,17,3.836,0
2010,3,18,3.828,0
2010,3,19,3.91,0
2010,3,20,3.879,0
2010,3,21,3.881,0
2010,3,22,3.889,0
2010,3,23,3.957,0
2010,3,24,4.093,0
2010,3,25,4.22,0
2010,3,26,4.339,0
2010,3,27,4.465,0
2010,3,28,4.589,0
2010,3,29,4.647,0
2010,3,30,4.812,0
2010,3,31,4.919,0
2010,4,1,5.048,0
2010,4,2,5.185,0
2010,4,3,5.319,0
2010,4,4,5.437,0
2010,4,5,5.565,0
2010,4,6,5.641,0
2010,4,7,5.722,0
2010,4,8,5.805,0
2010,4,9,5.907,0
2010,4,10,6.031,0
2010,4,11,6.114,0
2010,4,12,6.213,0
2010,4,13,6.297,0
2010,4,14,6.437,0
2010,4,15,6.548,0
2010,4,16,6.667,0
2010,4,17,6.827,0
2010,4,18,6.966,0
2010,4,19,7.068,0
2010,4,20,7.196,0
2010,4,21,7.357,0
2010,4,22,7.448,0
2010,4,23,7.586,0
2010,4,24,7.755,0
2010,4,25,7.938,0
2010,4,26,8.107,0
2010,4,27,8.117,0
2010,4,28,8.208,0
2010,4,29,8.392,0
2010,4,30,8.562,0
2010,5,1,8.672,0
2010,5,2,8.792,0
2010,5,3,8.893,0
2010,5,4,9.036,0
2010,5,5,9.159,0
2010,5,6,9.352,0
2010,5,7,9.547,0
2010,5,8,9.604,0
2010,5,9,9.646,0
2010,5,10,9.757,0
2010,5,11,9.878,0
2010,5,12,10.037,0
2010,5,13,10.207,0
2010,5,14,10.293,0
2010,5,15,10.425,0
2010,5,16,10.572,0
2010,5,17,10.663,0
2010,5,18,10.803,0
2010,5,19,10.955,0
2010,5,20,11.039,0
2010,5,21,11.156,0
2010,5,22,11.383,0
2010,5,23,11.629,0
2010,5,24,11.769,0
2010,5,25,11.947,0
2010,5,26,12.039,0
2010,5,27,12.272,0
2010,5,28,12.427,0
2010,5,29,12.524,0
2010,5,30,12.618,0
2010,5,31,12.723,0
2010,6,1,12.888,0
2010,6,2,12.969,0
2010,6,3,13.016,0
2010,6,4,13.148,0
2010,6,5,13.288,0
2010,6,6,13.41,0
2010,6,7,13.489,0
2010,6,8,13.596,0
2010,6,9,13.736,0
2010,6,10,13.84,0
2010,6,11,13.973,0
2010,6,12,14.022,0
2010,6,13,14.083,0
2010,6,14,14.155,0
2010,6,15,14.263,0
2010,6,16,14.413,0
2010,6,17,14.598,0
2010,6,18,14.771,0
2010,6,19,14.825,0
2010,6,20,14.916,0
2010,6,21,14.99,0
2010,6,22,15.107,0
2010,6,23,15.22,0
2010,6,24,15.341,0
2010,6,25,15.479,0
2010,6,26,15.614,0
2010,6,27,15.67,0
2010,6,28,15.733,0
2010,6,29,15.838,0
2010,6,30,15.915,0
2010,7,1,16.004,0
2010,7,2,16.084,0
2010,7,3,16.089,0
2010,7,4,16.174,0
2010,7,5,16.271,0
2010,7,6,16.379,0
2010,7,7,16.423,0
2010,7,8,16.433,0
2010,7,9,16.485,0
2010,7,10,16.586,0
2010,7,11,16.683,0
2010,7,12,16.816,0
2010,7,13,16.942,0
2010,7,14,17.002,0
2010,7,15,17.013,0
2010,7,16,17.011,0
2010,7,17,17.011,0
2010,7,18,17.044,0
2010,7,19,17.187,0
2010,7,20,17.252,0
2010,7,21,17.242,0
2010,7,22,17.233,0
2010,7,23,17.252,0
2010,7,24,17.238,0
2010,7,25,17.318,0
2010,7,26,17.391,0
2010,7,27,17.44,0
2010,7,28,17.492,0
2010,7,29,17.581,0
2010,7,30,17.701,0
2010,7,31,17.784,0
2010,8,1,17.823,0
2010,8,2,17.888,0
2010,8,3,17.932,0
2010,8,4,18.004,0
2010,8,5,18.136,0
2010,8,6,18.24,0
2010,8,7,18.271,0
2010,8,8,18.359,0
2010,8,9,18.445,0
2010,8,10,18.488,0
2010,8,11,18.619,0
2010,8,12,18.679,0
2010,8,13,18.781,0
2010,8,14,18.82,0
2010,8,15,18.943,0
2010,8,16,18.842,0
2010,8,17,18.833,0
2010,8,18,18.837,0
2010,8,19,18.755,0
2010,8,20,18.692,0
2010,8,21,18.78,0
2010,8,22,18.813,0
2010,8,23,18.85,0
2010,8,24,18.906,0
2010,8,25,18.917,0
2010,8,26,18.894,0
2010,8,27,18.845,0
2010,8,28,18.836,0
2010,8,29,18.88,0
2010,8,30,18.876,0
2010,8,31,18.835,0
2010,9,1,18.833,0
2010,9,2,18.83,0
2010,9,3,18.9,0
2010,9,4,18.904,0
2010,9,5,18.91,0
2010,9,6,18.998,0
2010,9,7,18.936,0
2010,9,8,18.953,0
2010,9,9,18.918,0
2010,9,10,18.919,0
2010,9,11,18.893,0
2010,9,12,18.916,0
2010,9,13,18.889,0
2010,9,14,18.876,0
2010,9,15,18.791,0
2010,9,16,18.742,0
2010,9,17,18.768,0
2010,9,18,18.662,0
2010,9,19,18.52,0
2010,9,20,18.441,0
2010,9,21,18.53,0
2010,9,22,18.681,0
2010,9,23,18.725,0
2010,9,24,18.754,0
2010,9,25,18.785,0
2010,9,26,18.761,0
2010,9,27,18.69,0
2010,9,28,18.779,0
2010,9,29,18.833,0
2010,9,30,18.821,0
2010,10,1,18.812,0
2010,10,2,18.864,0
2010,10,3,18.932,0
2010,10,4,18.963,0
2010,10,5,18.931,0
2010,10,6,18.958,0
2010,10,7,18.896,0
2010,10,8,18.915,0
2010,10,9,18.883,0
2010,10,10,18.882,0
2010,10,11,18.865,0
2010,10,12,18.862,0
2010,10,13,18.819,0
2010,10,14,18.801,0
2010,10,15,18.773,0
2010,10,16,18.749,0
2010,10,17,18.695,0
2010,10,18,18.671,0
2010,10,19,18.644,0
2010,10,20,18.545,0
2010,10,21,18.52,0
2010,10,22,18.525,0
2010,10,23,18.483,0
2010,10,24,18.469,0
2010,10,25,18.408,0
2010,10,26,18.331,0
2010,10,27,18.266,0
2010,10,28,18.268,0
2010,10,29,18.19,0
2010,10,30,18.126,0
2010,10,31,18.052,0
2010,11,1,17.906,0
2010,11,2,17.846,0
2010,11,3,17.688,0
2010,11,4,17.604,0
2010,11,5,17.636,0
2010,11,6,17.486,0
2010,11,7,17.414,0
2010,11,8,17.382,0
2010,11,9,17.42,0
2010,11,10,17.344,0
2010,11,11,17.093,0
2010,11,12,17.04,0
2010,11,13,17.077,0
2010,11,14,17.034,0
2010,11,15,16.906,0
2010,11,16,16.798,0
2010,11,17,16.72,0
2010,11,18,16.658,0
2010,11,19,16.641,0
2010,11,20,16.504,0
2010,11,21,16.497,0
2010,11,22,16.337,0
2010,11,23,16.242,0
2010,11,24,16.119,0
2010,11,25,15.952,0
2010,11,26,15.786,0
2010,11,27,15.597,0
2010,11,28,15.407,0
2010,11,29,15.349,0
2010,11,30,15.164,0
2010,12,1,14.879,0
2010,12,2,14.741,0
2010,12,3,14.463,0
2010,12,4,14.282,0
2010,12,5,14.147,0
2010,12,6,14.075,0
2010,12,7,13.735,0
2010,12,8,13.422,0
2010,12,9,13.068,0
2010,12,10,12.857,0
2010,12,11,12.621,0
2010,12,12,12.419,0
2010,12,13,12.286,0
2010,12,14,12.151,0
2010,12,15,11.912,0
2010,12,16,11.587,0
2010,12,17,11.225,0
2010,12,18,10.802,0
2010,12,19,10.575,0
2010,12,20,10.345,0
2010,12,21,9.925,0
2010,12,22,9.662,0
2010,12,23,9.385,0
2010,12,24,9.109,0
2010,12,25,8.833,0
2010,12,26,8.553,0
2010,12,27,8.317,0
2010,12,28,7.976,0
2010,12,29,7.66,0
2010,12,30,7.322,0
2010,12,31,7.072,0
2011,1,1,6.843,0
2011,1,2,6.693,0
2011,1,3,6.554,0
2011,1,4,6.384,0
2011,1,5,6.241,0
2011,1,6,6.124,0
2011,1,7,5.91,0
2011,1,8,5.678,0
2011,1,9,5.473,0
2011,1,10,5.312,0
2011,1,11,5.091,0
2011,1,12,4.882,0
2011,1,13,4.721,0
2011,1,14,4.669,0
2011,1,15,4.466,0
2011,1,16,4.205,0
2011,1,17,4.105,0
2011,1,18,3.955,0
2011,1,19,3.691,0
2011,1,20,3.548,0
2011,1,21,3.527,0
2011,1,22,3.395,0
2011,1,23,3.296,0
2011,1,24,3.306,0
2011,1,25,3.235,0
2011,1,26,3.195,0
2011,1,27,3.148,0
2011,1,28,3.089,0
2011,1,29,3.056,0
2011,1,30,3.052,0
2011,1,31,3.019,0
2011,2,1,2.946,0
2011,2,2,2.874,0
2011,2,3,2.806,0
2011,2,4,2.77,0
2011,2,5,2.759,0
2011,2,6,2.696,0
2011,2,7,2.633,0
2011,2,8,2.615,0
2011,2,9,2.614,0
2011,2,10,2.575,0
2011,2,11,2.532,0
2011,2,12,2.546,0
2011,2,13,2.521,0
2011,2,14,2.471,0
2011,2,15,2.44,0
2011,2,16,2.381,0
2011,2,17,2.367,0
2011,2,18,2.352,0
2011,2,19,2.373,0
2011,2,20,2.36,0
2011,2,21,2.327,0
2011,2,22,2.319,0
2011,2,23,2.327,0
2011,2,24,2.379,0
2011,2,25,2.344,0
2011,2,26,2.358,0
2011,2,27,2.395,0
2011,2,28,2.454,0
2011,3,1,2.543,0
2011,3,2,2.517,0
2011,3,3,2.553,0
2011,3,4,2.587,0
2011,3,5,2.627,0
2011,3,6,2.704,0
2011,3,7,2.782,0
2011,3,8,2.891,0
2011,3,9,2.991,0
2011,3,10,3.067,0
2011,3,11,3.102,0
2011,3,12,3.146,0
2011,3,13,3.183,0
2011,3,14,3.263,0
2011,3,15,3.332,0
2011,3,16,3.377,0
2011,3,17,3.499,0
2011,3,18,3.552,0
2011,3,19,3.563,0
2011,3,20,3.633,0
2011,3,21,3.669,0
2011,3,22,3.681,0
2011,3,23,3.813,0
2011,3,24,3.85,0
2011,3,25,3.935,0
2011,3,26,3.939,0
2011,3,27,3.995,0
2011,3,28,4.054,0
2011,3,29,4.088,0
2011,3,30,4.188,0
2011,3,31,4.279,0
2011,4,1,4.372,0
2011,4,2,4.43,0
2011,4,3,4.505,0
2011,4,4,4.561,0
2011,4,5,4.687,0
2011,4,6,4.868,0
2011,4,7,5.034,0
2011,4,8,5.127,0
2011,4,9,5.317,0
2011,4,10,5.578,0
2011,4,11,5.726,0
2011,4,12,5.794,0
2011,4,13,5.898,0
2011,4,14,5.971,0
2011,4,15,6.008,0
2011,4,16,6.104,0
2011,4,17,6.277,0
2011,4,18,6.426,0
2011,4,19,6.561,0
2011,4,20,6.677,0
2011,4,21,6.753,0
2011,4,22,6.89,0
2011,4,23,6.989,0
2011,4,24,7.095,0
2011,4,25,7.23,0
2011,4,26,7.396,0
2011,4,27,7.462,0
2011,4,28,7.579,0
2011,4,29,7.731,0
2011,4,30,7.852,0
2011,5,1,8.005,0
2011,5,2,8.194,0
2011,5,3,8.32,0
2011,5,4,8.4,0
2011,5,5,8.483,0
2011,5,6,8.632,0
2011,5,7,8.788,0
2011,5,8,8.872,0
2011,5,9,9.074,0
2011,5,10,9.274,0
2011,5,11,9.474,0
2011,5,12,9.689,0
2011,5,13,9.819,0
2011,5,14,9.931,0
2011,5,15,10.053,0
2011,5,16,10.225,0
2011,5,17,10.349,0
2011,5,18,10.378,0
2011,5,19,10.524,0
2011,5,20,10.656,0
2011,5,21,10.769,0
2011,5,22,10.957,0
2011,5,23,11.079,0
2011,5,24,11.3,0
2011,5,25,11.316,0
2011,5,26,11.371,0
2011,5,27,11.495,0
2011,5,28,11.663,0
2011,5,29,11.798,0
2011,5,30,11.934,0
2011,5,31,12.053,0
2011,6,1,12.213,0
2011,6,2,12.241,0
2011,6,3,12.197,0
2011,6,4,12.275,0
2011,6,5,12.419,0
2011,6,6,12.559,0
2011,6,7,12.6,0
2011,6,8,12.656,0
2011,6,9,12.727,0
2011,6,10,12.871,0
2011,6,11,12.994,0
2011,6,12,13.068,0
2011,6,13,13.198,0
2011,6,14,13.35,0
2011,6,15,13.443,0
2011,6,16,13.424,0
2011,6,17,13.515,0
2011,6,18,13.602,0
2011,6,19,13.679,0
2011,6,20,13.744,0
2011,6,21,13.834,0
2011,6,22,13.916,0
2011,6,23,14.007,0
2011,6,24,14.009,0
2011,6,25,14.06,0
2011,6,26,14.099,0
2011,6,27,14.226,0
2011,6,28,14.287,0
2011,6,29,14.358,0
2011,6,30,14.428,0
2011,7,1,14.496,0
2011,7,2,14.595,0
2011,7,3,14.632,0
2011,7,4,14.668,0
2011,7,5,14.682,0
2011,7,6,14.768,0
2011,7,7,14.776,0
2011,7,8,14.747,0
2011,7,9,14.821,0
2011,7,10,14.936,0
2011,7,11,15.094,0
2011,7,12,15.302,0
2011,7,13,15.383,0
2011,7,14,15.415,0
2011,7,15,15.57,0
2011,7,16,15.789,0
2011,7,17,15.849,0
2011,7,18,15.985,0
2011,7,19,16.103,0
2011,7,20,16.256,0
2011,7,21,16.418,0
2011,7,22,16.459,0
2011,7,23,16.476,0
2011,7,24,16.52,0
2011,7,25,16.662,0
2011,7,26,16.87,0
2011,7,27,16.918,0
2011,7,28,16.967,0
2011,7,29,17.025,0
2011,7,30,17.011,0
2011,7,31,17.136,0
2011,8,1,17.166,0
2011,8,2,17.268,0
2011,8,3,17.347,0
2011,8,4,17.477,0
2011,8,5,17.5,0
2011,8,6,17.494,0
2011,8,7,17.547,0
2011,8,8,17.536,0
2011,8,9,17.534,0
2011,8,10,17.57,0
2011,8,11,17.572,0
2011,8,12,17.646,0
2011,8,13,17.733,0
2011,8,14,17.781,0
2011,8,15,17.852,0
2011,8,16,17.908,0
2011,8,17,17.937,0
2011,8,18,17.993,0
2011,8,19,18.022,0
2011,8,20,18.033,0
2011,8,21,18.128,0
2011,8,22,18.145,0
2011,8,23,18.101,0
2011,8,24,17.949,0
2011,8,25,17.896,0
2011,8,26,17.978,0
2011,8,27,18.039,0
2011,8,28,18.116,0
2011,8,29,18.159,0
2011,8,30,18.216,0
2011,8,31,18.326,0
2011,9,1,18.436,0
2011,9,2,18.575,0
2011,9,3,18.618,0
2011,9,4,18.645,0
2011,9,5,18.6,0
2011,9,6,18.566,0
2011,9,7,18.567,0
2011,9,8,18.541,0
2011,9,9,18.568,0
2011,9,10,18.561,0
2011,9,11,18.598,0
2011,9,12,18.678,0
2011,9,13,18.724,0
2011,9,14,18.747,0
2011,9,15,18.771,0
2011,9,16,18.809,0
2011,9,17,18.832,0
2011,9,18,18.897,0
2011,9,19,18.91,0
2011,9,20,18.909,0
2011,9,21,18.889,0
2011,9,22,18.918,0
2011,9,23,18.954,0
2011,9,24,18.855,0
2011,9,25,18.872,0
2011,9,26,18.833,0
2011,9,27,18.849,0
2011,9,28,18.794,0
2011,9,29,18.815,0
2011,9,30,18.846,0
2011,10,1,18.92,0
2011,10,2,18.916,0
2011,10,3,18.82,0
2011,10,4,18.819,0
2011,10,5,18.785,0
2011,10,6,18.779,0
2011,10,7,18.726,0
2011,10,8,18.708,0
2011,10,9,18.653,0
2011,10,10,18.571,0
2011,10,11,18.488,0
2011,10,12,18.402,0
2011,10,13,18.376,0
2011,10,14,18.317,0
2011,10,15,18.168,0
2011,10,16,18.146,0
2011,10,17,18.149,0
2011,10,18,18.135,0
2011,10,19,18.071,0
2011,10,20,18.027,0
2011,10,21,18.015,0
2011,10,22,17.933,0
2011,10,23,17.883,0
2011,10,24,17.807,0
2011,10,25,17.721,0
2011,10,26,17.639,0
2011,10,27,17.603,0
2011,10,28,17.581,0
2011,10,29,17.592,0
2011,10,30,17.557,0
2011,10,31,17.466,0
2011,11,1,17.386,0
2011,11,2,17.335,0
2011,11,3,17.243,0
2011,11,4,17.068,0
2011,11,5,17.017,0
2011,11,6,16.925,0
2011,11,7,16.863,0
2011,11,8,16.75,0
2011,11,9,16.702,0
2011,11,10,16.591,0
2011,11,11,16.522,0
2011,11,12,16.395,0
2011,11,13,16.192,0
2011,11,14,16.008,0
2011,11,15,15.827,0
2011,11,16,15.724,0
2011,11,17,15.576,0
2011,11,18,15.45,0
2011,11,19,15.28,0
2011,11,20,15.128,0
2011,11,21,14.991,0
2011,11,22,14.915,0
2011,11,23,14.772,0
2011,11,24,14.621,0
2011,11,25,14.543,0
2011,11,26,14.438,0
2011,11,27,14.267,0
2011,11,28,14.163,0
2011,11,29,14.082,0
2011,11,30,13.947,0
2011,12,1,13.852,0
2011,12,2,13.765,0
2011,12,3,13.67,0
2011,12,4,13.59,0
2011,12,5,13.487,0
2011,12,6,13.381,0
2011,12,7,13.2,0
2011,12,8,13.029,0
2011,12,9,12.956,0
2011,12,10,12.668,0
2011,12,11,12.509,0
2011,12,12,12.331,0
2011,12,13,12.166,0
2011,12,14,12.038,0
2011,12,15,11.755,0
2011,12,16,11.59,0
2011,12,17,11.439,0
2011,12,18,11.183,0
2011,12,19,10.924,0
2011,12,20,10.468,0
2011,12,21,10.12,0
2011,12,22,9.851,0
2011,12,23,9.653,0
2011,12,24,9.324,0
2011,12,25,9.042,0
2011,12,26,8.706,0
2011,12,27,8.489,0
2011,12,28,8.283,0
2011,12,29,8.073,0
2011,12,30,7.906,0
2011,12,31,7.72,0
2012,1,1,7.572,0
2012,1,2,7.466,0
2012,1,3,7.346,0
2012,1,4,7.166,0
2012,1,5,7.061,0
2012,1,6,6.906,0
2012,1,7,6.696,0
2012,1,8,6.6,0
2012,1,9,6.465,0
2012,1,10,6.29,0
2012,1,11,6.156,0
2012,1,12,5.979,0
2012,1,13,5.855,0
2012,1,14,5.68,0
2012,1,15,5.577,0
2012,1,16,5.514,0
2012,1,17,5.365,0
2012,1,18,5.196,0
2012,1,19,5.128,0
2012,1,20,5.071,0
2012,1,21,4.956,0
2012,1,22,4.851,0
2012,1,23,4.757,0
2012,1,24,4.677,0
2012,1,25,4.579,0
2012,1,26,4.517,0
2012,1,27,4.466,0
2012,1,28,4.435,0
2012,1,29,4.375,0
2012,1,30,4.314,0
2012,1,31,4.254,0
2012,2,1,4.227,0
2012,2,2,4.172,0
2012,2,3,4.124,0
2012,2,4,4.065,0
2012,2,5,4.026,0
2012,2,6,3.955,0
2012,2,7,3.868,0
2012,2,8,3.84,0
2012,2,9,3.755,0
2012,2,10,3.637,0
2012,2,11,3.639,0
2012,2,12,3.658,0
2012,2,13,3.645,0
2012,2,14,3.587,0
2012,2,15,3.518,0
2012,2,16,3.402,0
2012,2,17,3.332,0
2012,2,18,3.314,0
2012,2,19,3.262,0
2012,2,20,3.214,0
2012,2,21,3.201,0
2012,2,22,3.162,0
2012,2,23,3.111,0
2012,2,24,3.137,0
2012,2,25,3.25,0
2012,2,26,3.292,0
2012,2,27,3.195,0
2012,2,28,3.226,0
2012,2,29,3.23,0
2012,3,1,3.286,0
2012,3,2,3.36,0
2012,3,3,3.386,0
2012,3,4,3.48,0
2012,3,5,3.554,0
2012,3,6,3.601,0
2012,3,7,3.69,0
2012,3,8,3.791,0
2012,3,9,3.891,0
2012,3,10,4.011,0
2012,3,11,4.083,0
2012,3,12,4.184,0
2012,3,13,4.37,0
2012,3,14,4.399,0
2012,3,15,4.489,0
2012,3,16,4.626,0
2012,3,17,4.723,0
2012,3,18,4.787,0
2012,3,19,4.867,0
2012,3,20,4.924,0
2012,3,21,5.019,0
2012,3,22,5.13,0
2012,3,23,5.167,0
2012,3,24,5.177,0
2012,3,25,5.292,0
2012,3,26,5.415,0
2012,3,27,5.524,0
2012,3,28,5.658,0
2012,3,29,5.644,0
2012,3,30,5.725,0
2012,3,31,5.805,0
2012,4,1,5.912,0
2012,4,2,6.044,0
2012,4,3,6.077,0
2012,4,4,6.15,0
2012,4,5,6.231,0
2012,4,6,6.23,0
2012,4,7,6.301,0
2012,4,8,6.374,0
2012,4,9,6.421,0
2012,4,10,6.515,0
2012,4,11,6.741,0
2012,4,12,6.86,0
2012,4,13,6.94,0
2012,4,14,7.092,0
2012,4,15,7.229,0
2012,4,16,7.413,0
2012,4,17,7.475,0
2012,4,18,7.582,0
2012,4,19,7.664,0
2012,4,20,7.784,0
2012,4,21,7.965,0
2012,4,22,8.002,0
2012,4,23,8.141,0
2012,4,24,8.266,0
2012,4,25,8.382,0
2012,4,26,8.493,0
2012,4,27,8.612,0
2012,4,28,8.702,0
2012,4,29,8.803,0
2012,4,30,8.876,0
2012,5,1,8.951,0
2012,5,2,9.111,0
2012,5,3,9.225,0
2012,5,4,9.27,0
2012,5,5,9.373,0
2012,5,6,9.472,0
2012,5,7,9.673,0
2012,5,8,9.779,0
2012,5,9,9.908,0
2012,5,10,10.011,0
2012,5,11,9.958,0
2012,5,12,10.037,0
2012,5,13,10.147,0
2012,5,14,10.232,0
2012,5,15,10.343,0
2012,5,16,10.496,0
2012,5,17,10.56,0
2012,5,18,10.628,0
2012,5,19,10.756,0
2012,5,20,10.828,0
2012,5,21,10.956,0
2012,5,22,11.011,0
2012,5,23,11.049,0
2012,5,24,11.132,0
2012,5,25,11.24,0
2012,5,26,11.306,0
2012,5,27,11.531,0
2012,5,28,11.677,0
2012,5,29,11.752,0
2012,5,30,11.839,0
2012,5,31,11.916,0
2012,6,1,11.984,0
2012,6,2,12.064,0
2012,6,3,12.184,0
2012,6,4,12.315,0
2012,6,5,12.379,0
2012,6,6,12.546,0
2012,6,7,12.597,0
2012,6,8,12.704,0
2012,6,9,12.864,0
2012,6,10,12.987,0
2012,6,11,13.077,0
2012,6,12,13.159,0
2012,6,13,13.261,0
2012,6,14,13.418,0
2012,6,15,13.517,0
2012,6,16,13.621,0
2012,6,17,13.782,0
2012,6,18,13.877,0
2012,6,19,13.973,0
2012,6,20,14.081,0
2012,6,21,14.165,0
2012,6,22,14.268,0
2012,6,23,14.365,0
2012,6,24,14.424,0
2012,6,25,14.526,0
2012,6,26,14.615,0
2012,6,27,14.76,0
2012,6,28,14.891,0
2012,6,29,14.983,0
2012,6,30,15.013,0
2012,7,1,15.05,0
2012,7,2,15.122,0
2012,7,3,15.311,0
2012,7,4,15.332,0
2012,7,5,15.441,0
2012,7,6,15.584,0
2012,7,7,15.649,0
2012,7,8,15.759,0
2012,7,9,15.883,0
2012,7,10,15.968,0
2012,7,11,16.078,0
2012,7,12,16.163,0
2012,7,13,16.171,0
2012,7,14,16.204,0
2012,7,15,16.268,0
2012,7,16,16.386,0
2012,7,17,16.481,0
2012,7,18,16.564,0
2012,7,19,16.546,0
2012,7,20,16.541,0
2012,7,21,16.577,0
2012,7,22,16.623,0
2012,7,23,16.784,0
2012,7,24,16.871,0
2012,7,25,17.006,0
2012,7,26,17.112,0
2012,7,27,17.053,0
2012,7,28,17.111,0
2012,7,29,17.125,0
2012,7,30,17.187,0
2012,7,31,17.288,0
2012,8,1,17.432,0
2012,8,2,17.553,0
2012,8,3,17.598,0
2012,8,4,17.736,0
2012,8,5,17.78,0
2012,8,6,17.801,0
2012,8,7,17.847,0
2012,8,8,17.852,0
2012,8,9,17.906,0
2012,8,10,17.94,0
2012,8,11,18.007,0
2012,8,12,18.036,0
2012,8,13,18.056,0
2012,8,14,18.068,0
2012,8,15,18.087,0
2012,8,16,18.098,0
2012,8,17,18.084,0
2012,8,18,18.089,0
2012,8,19,18.123,0
2012,8,20,18.177,0
2012,8,21,18.174,0
2012,8,22,18.264,0
2012,8,23,18.291,0
2012,8,24,18.343,0
2012,8,25,18.344,0
2012,8,26,18.427,0
2012,8,27,18.501,0
2012,8,28,18.529,0
2012,8,29,18.629,0
2012,8,30,18.619,0
2012,8,31,18.615,0
2012,9,1,18.632,0
2012,9,2,18.747,0
2012,9,3,18.753,0
2012,9,4,18.849,0
2012,9,5,18.814,0
2012,9,6,18.869,0
2012,9,7,18.908,0
2012,9,8,19.002,0
2012,9,9,19.122,0
2012,9,10,19.242,0
2012,9,11,19.293,0
2012,9,12,19.334,0
2012,9,13,19.388,0
2012,9,14,19.373,0
2012,9,15,19.391,0
2012,9,16,19.343,0
2012,9,17,19.276,0
2012,9,18,19.282,0
2012,9,19,19.327,0
2012,9,20,19.359,0
2012,9,21,19.387,0
2012,9,22,19.478,0
2012,9,23,19.46,0
2012,9,24,19.464,0
2012,9,25,19.472,0
2012,9,26,19.477,0
2012,9,27,19.374,0
2012,9,28,19.349,0
2012,9,29,19.257,0
2012,9,30,19.213,0
2012,10,1,19.235,0
2012,10,2,19.214,0
2012,10,3,19.193,0
2012,10,4,19.127,0
2012,10,5,19.034,0
2012,10,6,19.078,0
2012,10,7,19.012,0
2012,10,8,18.97,0
2012,10,9,18.948,0
2012,10,10,18.93,0
2012,10,11,18.877,0
2012,10,12,18.875,0
2012,10,13,18.733,0
2012,10,14,18.646,0
2012,10,15,18.661,0
2012,10,16,18.67,0
2012,10,17,18.631,0
2012,10,18,18.54,0
2012,10,19,18.504,0
2012,10,20,18.493,0
2012,10,21,18.461,0
2012,10,22,18.415,0
2012,10,23,18.305,0
2012,10,24,18.221,0
2012,10,25,18.139,0
2012,10,26,18.136,0
2012,10,27,18.045,0
2012,10,28,17.921,0
2012,10,29,17.888,0
2012,10,30,17.81,0
2012,10,31,17.698,0
2012,11,1,17.685,0
2012,11,2,17.644,0
2012,11,3,17.63,0
2012,11,4,17.544,0
2012,11,5,17.464,0
2012,11,6,17.372,0
2012,11,7,17.246,0
2012,11,8,17.186,0
2012,11,9,17.088,0
2012,11,10,16.95,0
2012,11,11,16.809,0
2012,11,12,16.748,0
2012,11,13,16.678,0
2012,11,14,16.518,0
2012,11,15,16.336,0
2012,11,16,16.193,0
2012,11,17,16.088,0
2012,11,18,15.955,0
2012,11,19,15.863,0
2012,11,20,15.667,0
2012,11,21,15.528,0
2012,11,22,15.34,0
2012,11,23,15.158,0
2012,11,24,14.97,0
2012,11,25,14.832,0
2012,11,26,14.568,0
2012,11,27,14.246,0
2012,11,28,14.198,0
2012,11,29,14.013,0
2012,11,30,13.781,0
2012,12,1,13.559,0
2012,12,2,13.393,0
2012,12,3,13.21,0
2012,12,4,12.954,0
2012,12,5,12.786,0
2012,12,6,12.606,0
2012,12,7,12.378,0
2012,12,8,12.171,0
2012,12,9,12.023,0
2012,12,10,11.829,0
2012,12,11,11.603,0
2012,12,12,11.376,0
2012,12,13,11.139,0
2012,12,14,10.867,0
2012,12,15,10.609,0
2012,12,16,10.431,0
2012,12,17,10.201,0
2012,12,18,9.962,0
2012,12,19,9.667,0
2012,12,20,9.476,0
2012,12,21,9.31,0
2012,12,22,9.099,0
2012,12,23,8.847,0
2012,12,24,8.56,0
2012,12,25,8.339,0
2012,12,26,8.054,0
2012,12,27,7.912,0
2012,12,28,7.749,0
2012,12,29,7.542,0
2012,12,30,7.323,0
2012,12,31,7.246,0
2013,1,1,7.121,0
2013,1,2,6.935,0
2013,1,3,6.841,0
2013,1,4,6.756,0
2013,1,5,6.601,0
2013,1,6,6.543,0
2013,1,7,6.416,0
2013,1,8,6.334,0
2013,1,9,6.179,0
2013,1,10,6.095,0
2013,1,11,6.004,0
2013,1,12,5.905,0
2013,1,13,5.746,0
2013,1,14,5.623,0
2013,1,15,5.508,0
2013,1,16,5.424,0
2013,1,17,5.372,0
2013,1,18,5.292,0
2013,1,19,5.185,0
2013,1,20,5.101,0
2013,1,21,4.953,0
2013,1,22,4.936,0
2013,1,23,4.856,0
2013,1,24,4.757,0
2013,1,25,4.654,0
2013,1,26,4.665,0
2013,1,27,4.538,0
2013,1,28,4.485,0
2013,1,29,4.427,0
2013,1,30,4.323,0
2013,1,31,4.267,0
2013,2,1,4.202,0
2013,2,2,4.146,0
2013,2,3,4.096,0
2013,2,4,4.033,0
2013,2,5,3.96,0
2013,2,6,3.925,0
2013,2,7,3.903,0
2013,2,8,3.895,0
2013,2,9,3.887,0
